,ID,C_Environment,C_Condition,C_Cycle,C_Trial,C_QuestionNum,C_Question,C_Answer,C_AssignedWait,C_Response,C_QPresent,C_StartRT,C_WaitStart,C_WaitTime,C_TrialLength,C_CycleLength,C_Jitter,C_AverageWait,MC_Correct
1458,27,2,1,2,40,604,"What noisy word comes from the capital of Hell in Milton's ""Paradise Lost""? ",Pandemonium,4.12,W,191.795,4.821,5.357,4.123,13.495,607.1128318,1.327598913,16.64971429,1
1459,27,2,1,2,41,942,"Who performs the guest guitar solo on Michael Jackson's ""Beat It""?  ",Eddie Van Halen,2.202,K,206.662,3.682,4.204,0.591,5.307,607.1128318,3.600974797,16.64971429,0
1460,27,2,1,2,42,422,What does a screever do on a sidewalk? ,Draw,1.921,W,215.622,2.45,2.986,1.925,8.923,607.1128318,3.429253764,16.64971429,1
1461,27,2,1,2,43,661,What slightly hallucinogenic spice did Malcolm X use to get high while in prison? ,Nutmeg,15.668,W,228.019,4.997,5.523,15.671,25.209,607.1128318,1.686863839,16.64971429,1
1462,27,2,1,2,44,858,Which country invented volleyball?   ,USA,58.115,W,254.949,1.954,2.485,58.117,64.618,607.1128318,2.867191886,16.64971429,1
1463,27,2,1,2,45,49,"Because his father was from Minorca, in Spain, what Civil War hero was the U.S. Navy's first Hispanic admiral?",David Farragut,0.713,W,322.473,5.23,5.757,0.716,10.492,607.1128318,2.027385253,16.64971429,0
1464,27,2,1,2,46,4,"Gem is the trade name for the most common, three-loop design of what?",The paper clip,2.562,W,335.02,4.443,4.972,2.565,11.543,607.1128318,3.060307327,16.64971429,1
1465,27,2,1,2,47,38,A umiak is a larger version of what? ,Kayak,11.66,W,349.653,1.723,2.253,11.663,17.933,607.1128318,1.866685131,16.64971429,1
1466,27,2,1,2,48,216,"Shakespeare mentioned his wife only once in his will, making her the odd bequest of his ""second best"" what? ",Bed ,88.179,W,369.492,4.803,5.339,88.182,97.537,607.1128318,3.583668678,16.64971429,1
1467,27,2,1,2,49,807,"When asked to define ""cool,"" what two words did James Brown use? ",James Brown,5.76,W,470.653,2.059,2.587,5.762,12.361,607.1128318,1.489363967,16.64971429,1
1468,27,2,1,2,50,971,Who was the only U.S. president to have been married in the White House? ,Grover Cleveland ,32.459,K,484.536,4.368,4.904,3.351,8.776,607.1128318,1.083062611,16.64971429,0
1469,27,2,1,2,51,221,"Starfish belong to what animal phylum, whose name means ""spiny skin""? ",Echinoderms,13.205,S,494.429,5.578,6.107,0.744,7.358,607.1128318,1.102664,16.64971429,NA
1470,27,2,1,2,52,47,Bauxite ore is mined so it can be processed into what metal?,Aluminum,1.198,W,502.922,4.925,5.455,1.201,10.675,607.1128318,3.504149247,16.64971429,1
1471,27,2,1,2,53,377,"What city is home to the world's very first pet cemetery, in which Rin Tin Tin is buried?",Paris,2.94,W,517.138,4.646,5.173,2.943,12.127,607.1128318,2.203618331,16.64971429,1
1472,27,2,1,2,54,87,Har Gobind Khorana won the 1968 Nobel Prize for Medicine for research into what?,Genetics,23.976,W,531.504,4.031,4.554,23.979,32.549,607.1128318,3.555855187,16.64971429,1
1473,27,2,1,2,55,967,Who was the only person to be nearby at three different presidential assassinations? ,Robert Lincoln ,31.37,W,567.643,3.54,4.071,31.373,39.457,607.1128318,2.100875002,16.64971429,1
1474,27,1,1,3,56,962,Who was the last British Monarch to also be an emperor?  ,George VI,5.703,W,0.03,2.682,3.22,5.706,12.944,605.0569913,1.71903562,8.025774194,1
1475,27,1,1,3,57,969,Who was the only U.S. president to also hold a patent for an invention?,Abraham Lincoln,10.517,K,14.729,4.783,5.306,2.228,8.043,605.0569913,3.747613929,8.025774194,0
1476,27,1,1,3,58,631,"What port, its state's largest city, is nicknamed the Brick City? ","Newark, NJ ",5.338,W,26.576,4.408,4.938,5.341,14.296,605.0569913,3.09800637,8.025774194,1
1477,27,1,1,3,59,728,What was the 11th-century Spanish military leader Rodrigo Diaz de Vivar better known as?  ,El Cid ,2.57,W,44.012,3.628,4.155,2.573,10.742,605.0569913,1.948276039,8.025774194,1
1478,27,1,1,3,60,335,"What are you trying to remember if you use the mnemonic ""HOMES""?  ",The names of the Great Lakes ,18.4,W,56.743,3.825,4.355,18.403,26.776,605.0569913,1.527197153,8.025774194,0
1479,27,1,1,3,61,80,For what crime was Bruno Hauptmann executed in 1936?,Kidnapping and killing the Lindbergh baby,7.344,W,85.075,1.837,2.369,7.347,13.728,605.0569913,3.023920509,8.025774194,0
1480,27,1,1,3,62,349,"What began as a ligature of the letters ""e"" and ""t""?",Ampersand (&),0.494,W,101.859,4.989,5.523,0.498,10.041,605.0569913,2.39842508,8.025774194,1
1481,27,1,1,3,63,801,What's the only title shared by Oscar-nominated Best Picture and Oscar-nominated best Documentary feature?,Spellbound,18.794,W,114.34,5.148,5.673,18.797,28.478,605.0569913,3.232167598,8.025774194,0
1482,27,1,1,3,64,924,"Who had the last number one hit of the 1950s with his song ""Why""? ",Frankie Avalon ,11.358,S,146.092,5.684,6.223,1.062,7.792,605.0569913,1.798749229,8.025774194,NA
1483,27,1,1,3,65,557,What Italian physician was the first to describe the way the ovaries connect to the uterus in humans?,Gabriele Falloppio ,7.312,W,155.719,6.001,6.524,7.315,17.849,605.0569913,1.195382299,8.025774194,0
1484,27,1,1,3,66,768,"What whiskey cocktail lends its name to the short glass also called a ""lowball""?",The old-fashioned,17.57,S,174.807,5.457,5.99,1.651,8.16,605.0569913,2.354982734,8.025774194,NA
1485,27,1,1,3,67,17,"A two-million gallon tank of what substance exploded in Boston in 1919, resulting in 21 deaths?",Molasses,9.759,W,185.368,5.072,5.605,9.761,19.384,605.0569913,3.561766368,8.025774194,1
1486,27,1,1,3,68,225,Tasseomancy is a method of fortune telling that primarily uses what? ,Tea leaves,0.483,W,208.344,4.688,5.222,0.485,9.723,605.0569913,1.552205275,8.025774194,1
1487,27,1,1,3,69,718,What was developed thanks to Christian Hulsmeyer's 1904 invention of the telemobiloscope?  ,Radar,12.559,W,219.656,3.592,4.121,12.562,20.703,605.0569913,1.778784072,8.025774194,1
1488,27,1,1,3,70,498,What is an osier?,A willow twig ,14.78,W,242.181,2.155,2.686,14.783,21.486,605.0569913,1.070235854,8.025774194,0
1489,27,1,1,3,71,286,"The world's largest church is Our Lady of Peace Basilica in Yamoussoukro, what nation's capital?",Ivory Coast's ,4.718,W,264.773,4.467,5.005,4.721,13.744,605.0569913,2.566482818,8.025774194,1
1490,27,1,1,3,72,322,What animal lives in a holt? ,An otter,6.386,W,281.123,2.109,2.636,6.389,13.044,605.0569913,2.291425209,8.025774194,1
1491,27,1,1,3,73,944,Who provided the voice for cartoon character Inspector Gadget? ,Don Adams,7.91,S,296.491,3.477,4.004,0.665,5.189,605.0569913,1.486958862,8.025774194,NA
1492,27,1,1,3,74,761,"What Washington Wizards All-Star still bears the misplaced ""w"" in his name from a birth certificate typo?",Antawn Jamison ,12.831,NA,303.214,NA,NA,NA,NA,605.0569913,2.581095891,8.025774194,NA
1493,27,1,1,3,75,581,What Manhattan intersection was America's first traffic circle?,Columbus Circle ,18.229,W,316.864,3.081,3.62,18.232,25.857,605.0569913,2.001027613,8.025774194,1
1494,27,1,1,3,76,698,What element is combined with oxygen to make up the mineral quartz?,Silicon,3.79,W,344.76,3.175,3.704,3.792,11.509,605.0569913,2.05809282,8.025774194,1
1495,27,1,1,3,77,449,What fictional island is constantly at war with Blefuscu over the correct way to eat a boiled egg?,Lilliput,15.618,W,358.359,4.777,5.305,15.621,24.94,605.0569913,2.831784817,8.025774194,0
1496,27,1,1,3,78,904,Whittaker Chambers hid Alger Hiss's purloined State Department documents in a hollowed-out what?,Pumpkin,0.415,W,386.173,4.371,4.905,0.418,9.34,605.0569913,1.357363719,8.025774194,0
1497,27,1,1,3,79,117,"in 1908, New York City passed the Sullivan Ordinance which made it illegal for women to do what in public?",Smoke,5.48,W,396.901,3.635,4.171,5.483,13.662,605.0569913,3.107547931,8.025774194,1
1498,27,1,1,3,80,504,What is measured in becquerels? ,Radioactivity,11.925,K,413.703,2.993,3.521,1.072,5.107,605.0569913,3.192288411,8.025774194,0
1499,27,1,1,3,81,72,"Each year, approximately 125 people die of what? ",Choking on food,15.355,W,422.046,2.994,3.52,15.358,22.888,605.0569913,3.899467526,8.025774194,1
1500,27,1,1,3,82,948,"Who solves crimes in Bayport, located on Barmet Bay? ",The Hardy Boys ,5.933,W,448.875,3.781,4.305,5.936,14.246,605.0569913,2.31141128,8.025774194,1
1501,27,1,1,3,83,658,What singer took his stage name from a Dublin hearing aid billboard?  ,Bono ,2.007,W,465.46,3.66,4.189,2.01,10.208,605.0569913,3.723883168,8.025774194,1
1502,27,1,1,3,84,558,"What Jack Nicholson comedy was translated as ""Mr. Cat Poop"" in Cantonese when it was released in China?",As Good As It Gets ,13.645,W,479.426,5.614,6.14,13.648,23.807,605.0569913,2.791052075,8.025774194,1
1503,27,1,1,3,85,821,Where would you find the countries of Qumar and Equatorial Kundu? ,On TV's The West Wing ,1.199,W,506.055,4.241,4.773,1.202,9.991,605.0569913,3.172191153,8.025774194,1
1504,27,1,1,3,86,492,What is a female donkey called?,A jenny ,13.019,W,519.253,1.387,1.919,13.022,18.95,605.0569913,1.18387979,8.025774194,1
1505,27,1,1,3,87,710,What U.S. state's civil law is most closely based on the Napoleonic Code?  ,Louisiana's,15.824,W,539.426,3.63,4.154,15.827,23.989,605.0569913,3.892679073,8.025774194,1
1506,27,1,1,3,88,220,Songbird is a book about what jazz singer's remarkable posthumous career? ,Eva Cassidy ,5.512,W,567.339,3.981,4.505,5.515,14.029,605.0569913,1.155603547,8.025774194,0
1507,27,1,1,3,89,882,Which of Henry VIII's wives is buried next to him?  ,Jane Seymour ,14.673,W,582.556,3.268,3.804,14.676,22.488,605.0569913,1.589289801,8.025774194,1
1508,27,2,1,4,90,219,"Sodium azide, a highly toxic chemical, is best-known for being used to develop what lifesaving devices?",Air bags,48.858,W,0.037,5.139,5.672,48.861,58.544,606.6490826,3.807348568,11.75988889,1
1509,27,2,1,4,91,317,What album spent a record 741 weeks on Billboard's Top 200 Albums chart? ,Dark Side of the Moon,10.002,W,62.422,3.186,3.721,10.005,17.733,606.6490826,1.186451966,11.75988889,1
1510,27,2,1,4,92,596,"What name is shared by the rivers that run through Denison, TX and Hanoi, Vietnam?",Red River,1.775,W,81.376,5.776,6.308,1.778,12.094,606.6490826,3.889016736,11.75988889,1
1511,27,2,1,4,93,521,What is the most sober school according to The Princeton Review? ,Brigham Young University,7.7,W,97.394,2.766,3.304,7.703,15.014,606.6490826,3.615327431,11.75988889,1
1512,27,2,1,4,94,485,What Internet portal was sued for copyright infringement in 2000 by the star of Young Einstein? ,Yahoo!,58.115,S,116.065,4.527,5.055,2.792,8.359,606.6490826,3.895144959,11.75988889,NA
1513,27,2,1,4,95,300,"Venetian painter Jacopo Robusti was better known by what name, because he was the son of a cloth dyer?",Tintoretto,1.736,W,128.361,4.399,4.922,1.738,10.675,606.6490826,2.469727889,11.75988889,0
1514,27,2,1,4,96,130,"In 2005, Bhutan became the first country to entirely ban what?",Tobacco,4.046,W,141.543,3.345,3.871,4.048,11.927,606.6490826,3.822323933,11.75988889,1
1515,27,2,1,4,97,486,"What invention should have made Ts'ai Lun, a second-century inventor, a household name? ",Paper,12.238,W,157.327,4.409,4.939,12.241,21.187,606.6490826,1.337311702,11.75988889,1
1516,27,2,1,4,98,898,"Which U.S. president declared the first national ""Mother's Day""?  ",Woodrow Wilson ,2.747,W,179.885,3.371,3.905,2.75,10.675,606.6490826,1.402641521,11.75988889,1
1517,27,2,1,4,99,600,What nation is home to the only tunnel in the world longer than the Chunnel?  ,Japan ,1.921,W,191.997,4.306,4.839,1.923,10.776,606.6490826,3.510432324,11.75988889,1
1518,27,2,1,4,100,671,"What sport used the term ""home run"" long before baseball?  ",Cricket,32.957,W,206.315,3.829,4.354,32.96,41.325,606.6490826,1.921026058,11.75988889,1
1519,27,2,1,4,101,137,"In Europe, but not the U.S., what are measured in ""Paris Points""?",Shoe sizes,2.182,W,249.595,4.325,4.855,2.185,11.059,606.6490826,3.517046686,11.75988889,1
1520,27,2,1,4,102,620,"What pet bird takes its name from Australian Aborigine words for ""good eating""?",The budgerigar,0.65,W,264.212,3.836,4.371,0.653,9.039,606.6490826,1.151789779,11.75988889,0
1521,27,2,1,4,103,585,What metal was found in Nevada's famed Comstock Lode?  ,Silver,29.024,W,274.439,3.417,3.955,29.027,36.987,606.6490826,2.733278512,11.75988889,1
1522,27,2,1,4,104,396,"What can be built by the largest Lego set ever sold, a 5195-piece monstrosity? ",The Millenium Falcon ,7.676,W,314.2,5.528,6.056,7.679,17.749,606.6490826,2.779838902,11.75988889,1
1523,27,2,1,4,105,480,What imports from a Baja California beach made Gary Drahl a millionaire in late 1975?,Pet Rocks,0.64,W,334.772,3.539,4.071,0.643,8.723,606.6490826,3.579913934,11.75988889,0
1524,27,2,1,4,106,957,Who was sent to the electric chair on the testimony of her brother David Greenglass?,Ether Rosenberg ,28.213,S,347.119,3.137,3.671,1.402,5.59,606.6490826,1.675757715,11.75988889,NA
1525,27,2,1,4,107,545,What is the second oldest continuously held American sporting event?  ,Westminster Kennel Club dog show ,2.747,W,354.411,5.789,6.323,2.75,13.094,606.6490826,3.155856449,11.75988889,1
1526,27,2,1,4,108,253,The first suburban shopping center in the U.S. was established in what city?,Kansas City ,13.927,W,370.695,2.88,3.403,13.93,21.352,606.6490826,2.327103717,11.75988889,1
1527,27,2,1,4,109,635,What product did Herbert Lapidus invent in 1974 by impregnanting latex rubber with coconut charcoal?,Odor Eaters ,4.184,W,394.405,5.339,5.874,4.187,14.079,606.6490826,1.990235183,11.75988889,1
1528,27,2,1,4,110,847,Which cartoonist is famous for creating the popular image of Santa Claus? ,Thomas Nast ,30.509,S,410.506,3.03,3.553,6.172,10.245,606.6490826,1.305754883,11.75988889,NA
1529,27,2,1,4,111,465,What grapefruit-sized object has been reckoned to be the largest single cell on earth? ,An ostrich egg yolk ,17.751,W,422.102,4.738,5.273,17.754,27.043,606.6490826,1.446312815,11.75988889,1
1530,27,2,1,4,112,893,Which space shuttle is named for the ship on which Robert Scott first sailed to Antarctica? ,The Discovery,0.232,W,450.633,3.87,4.405,0.235,8.656,606.6490826,3.725949449,11.75988889,1
1531,27,2,1,4,113,113,"In 1802, John Beckley became the librarian of what collection containing 740 books at the time?",Library of Congress,0.574,W,463.047,6.193,6.725,0.577,11.309,606.6490826,2.930821459,11.75988889,1
1532,27,2,1,4,114,527,What is the national tree of Jamaica? ,The Blue Mahoe ,15.699,W,477.329,2.19,2.72,15.702,22.439,606.6490826,1.989677054,11.75988889,0
1533,27,2,1,4,115,414,What did the letter Q originally stand for in NASDAQ?  ,Quotations ,80.563,W,501.79,2.37,2.903,80.566,87.476,606.6490826,2.134319417,11.75988889,1
1534,27,2,1,4,116,724,"What was originally sold in 1965 under the name ""Chemgrass""?  ",AstroTurf ,7.253,W,591.439,3.385,3.921,7.256,15.196,606.6490826,1.07750086,11.75988889,1
1535,25,1,1,1,1,380,What civil rights leader did Dorothy Parker leave the bulk of her estate to?,Martin Luther King Jr. ,4.533,W,0.24,4.248,4.772,4.545,13.328,601.8841904,1.133022433,7.362103448,1
1536,25,1,1,1,2,292,"Though the rest of him lies in Westminster Abbey, what writer's heart is buried near his native Dorchester?",Thomas Hardy,10.185,W,14.79,5.884,6.406,10.189,20.602,601.8841904,1.912404861,7.362103448,0
1537,25,1,1,1,3,436,"What event was won by the same team the first twenty-five times it was held, from 1851 to 1983?  ",The America's Cup ,11.65,W,37.348,4.38,4.905,11.654,20.569,601.8841904,1.674646207,7.362103448,0
1538,25,1,1,1,4,521,What is the most sober school according to The Princeton Review? ,Brigham Young University,18.343,W,59.622,2.697,3.22,18.346,25.574,601.8841904,2.403896041,7.362103448,0
1539,25,1,1,1,5,761,"What Washington Wizards All-Star still bears the misplaced ""w"" in his name from a birth certificate typo?",Antawn Jamison ,0.925,W,87.637,7.26,7.791,0.93,12.727,601.8841904,2.867045017,7.362103448,0
1540,25,1,1,1,6,779,"What's sometimes called a ""licking stick"" or a ""tin sandwich""?  ",Harmonica,8.685,W,103.27,3.417,3.954,8.688,16.647,601.8841904,1.021176139,7.362103448,1
1541,25,1,1,1,7,335,"What are you trying to remember if you use the mnemonic ""HOMES""?  ",The names of the Great Lakes ,15.985,S,120.972,5.283,5.807,0.878,7.193,601.8841904,1.151747439,7.362103448,NA
1542,25,1,1,1,8,460,What game show host took his stage name from the college in his West Virginia hometown? ,Peter Marshall,14.374,S,129.349,6.275,6.807,6.084,13.398,601.8841904,1.581132285,7.362103448,NA
1543,25,1,1,1,9,397,What country borders both of the world's only two nations with square flags? ,Italy ,7.83,W,144.365,7.306,7.842,7.835,19.685,601.8841904,3.81870285,7.362103448,1
1544,25,1,1,1,10,422,What does a screever do on a sidewalk? ,Draw,3.53,S,167.908,3.468,4.005,0.599,5.123,601.8841904,3.139128853,7.362103448,NA
1545,25,1,1,1,11,784,What's the more common name for the retinal scotoma caused by the optic nerve? ,Your blind spot,19.176,K,176.201,7.182,7.707,0.707,8.926,601.8841904,1.075666514,7.362103448,0
1546,25,1,1,1,12,734,What was the first English play to be written especially for children? ,Peter Pan ,10.934,W,186.244,3.051,3.587,10.936,18.535,601.8841904,1.293049303,7.362103448,1
1547,25,1,1,1,13,649,"What road, which names a 2002 film, divides Wayne County from affluent Oakland and Maycomb Counties?",8 Mile Road ,8.009,S,206.117,4.386,4.922,0.384,5.824,601.8841904,2.85251408,7.362103448,NA
1548,25,1,1,1,14,571,"What kind of information resource takes its name from a Hawaiian word for ""quick""? ",A wiki,1.73,W,214.827,7.885,8.409,1.733,14.162,601.8841904,1.578663904,7.362103448,1
1549,25,1,1,1,15,192,"Of the world's seven most populous islands, what's the only one not in Asia? ",Great Britain,16.155,K,230.61,6.341,6.874,3.219,10.612,601.8841904,2.18876387,7.362103448,0
1550,25,1,1,1,16,979,"Who's the only character in ""Peter and the Wolf"" represented by a brass instrument?",The wolf (french horn),14.84,S,243.441,5.75,6.274,12.045,18.839,601.8841904,2.910240381,7.362103448,NA
